SOURCE_FILE,ROUTE_BOOK,ZONE,DAY_OF_WEEK,WEEKS_OF_MONTH,STEP_NUMBER,STREET_NAME,SIDE,FROM_STREET,TO_STREET,TIME_START,TIME_END,FROM_CNN,TO_CNN
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,1,Great Highway,Right,Lincoln Way,Point Lobos Avenue,2:00 AM,4:00 AM,27942000,22863000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,1,Great Hwy,Right,Skyline Blvd,Lincoln Way,5:00 AM,7:00 AM,33521000,22863000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,1,Carroll Ave,Right,03rd St,Arelious Walker Dr,7:00 AM,8:30 AM,20489000,22863000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,1,Irving Street,Right,19th Avenue,26th Avenue,2:00 AM,4:00 AM,27372000,22863000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,1,Bay Shore Blvd,Right,Salinas Ave,Industrial St,7:00 AM,8:30 AM,,
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,1,Woodside Ave,Right,Portola Dr,Laguna Honda Blvd,5:00 AM,7:00 AM,22436000,22863000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,1,West Portal Avenue,Right,15th Avenue,Ulloa Street,5:00 AM,7:00 AM,22940000,22863000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,1,Point Lobos Avenue,Right,48th Avenue,Great Highway,2:00 AM,5:00 AM,28013000,22863000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,1,Great Highway,Right,Lincoln Way,Skyline Boulevard,2:00 AM,5:00 AM,27942000,22863000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,2,Great Hwy,both,Lincoln Way,Skyline Blvd,5:00 AM,7:00 AM,27942000,27340000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,2,Arelious Walker Dr,Right,Carroll Ave,Gilman Ave,7:00 AM,8:30 AM,33145000,27340000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,5:00 AM,7:00 AM,23496000,27340000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,2,Sloat Blvd,Right,Great Hwy,Skyline Blvd,5:00 AM,7:00 AM,23496000,27340000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,2,Noriega Street,Right,19th Avenue,22nd Avenue,2:00 AM,4:00 AM,27335000,27340000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,2,Bay Shore Blvd,Right,Industrial St,Salinas Ave,7:00 AM,8:30 AM,33630000,27340000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,2,Laguna Honda Blvd,Right,Clarendon Ave,07th Ave,5:00 AM,7:00 AM,27037000,27340000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,2,Sloat Blvd,Right,Great Hwy,Skyline Blvd,5:00 AM,7:00 AM,23496000,27340000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,5:00 AM,7:00 AM,23496000,27340000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,2,Great Highway,Right,Point Lobos Avenue,Lincoln Way,2:00 AM,5:00 AM,33559000,27340000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,2,Point Lobos Avenue,Right,Great Highway,48th Avenue,2:00 AM,4:00 AM,33559000,27340000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,3,Great Hwy,both,Skyline Blvd,Lincoln Way,5:00 AM,7:00 AM,33521000,23199000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,3,Taraval Street,Right,17th Avenue,22nd Avenue,2:00 AM,4:00 AM,23179000,23199000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,3,07th Ave,Right,Laguna Honda Blvd,Lawton St,5:00 AM,7:00 AM,,
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,3,Giants Dr,Right,Gilman Ave,Jamestown Ave,7:00 AM,8:30 AM,20097000,23199000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,4,Laguna Honda Blvd,Right,07th Ave,Clarendon Ave,5:00 AM,7:00 AM,,
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,4,Ingerson Ave,Right,Giants Dr,03rd St,7:00 AM,8:30 AM,20011000,27037000
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,5,Gilman Ave,Right,03rd St,Hunters Point Expy,7:00 AM,8:30 AM,20472000,
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,6,Hunters Point Expy,Right,Donahue St,Jamestown Ave,7:00 AM,8:30 AM,,
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,7,Jamestown Ave,Right,Hunters Point Expy,03rd St,7:00 AM,8:30 AM,,
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,8,Harney Way,Right,Jamestown Ave,Alana Way,7:00 AM,8:30 AM,20259000,
RT.127WKND.pdf,BEACH ROUTE RT #27,,Sunday,,9,Alana Way,Right,Harney Way,-End-,7:00 AM,8:30 AM,20257000,
RT.127WKND.pdf,BEACH ROUTE RT#27,,Saturday,,1,Bay Shore Blvd,Right,Salinas Ave,Industrial St,7:00 AM,8:30 AM,,
RT.127WKND.pdf,BEACH ROUTE RT#27,,Saturday,,1,Carroll Ave,Right,03rd St,Arelious Walker Dr,7:00 AM,8:30 AM,20489000,23496000
RT.127WKND.pdf,BEACH ROUTE RT#27,,Saturday,,1,Great Hwy,both,Skyline Blvd,Lincoln Way,5:00 AM,7:00 AM,33521000,23496000
RT.127WKND.pdf,BEACH ROUTE RT#27,,Saturday,,1,Sloat Blvd,both,"39th Ave, Skyline Blvd",Great Hwy,5:00 AM,7:00 AM,32890000,23496000
RT.127WKND.pdf,BEACH ROUTE RT#27,,Saturday,,2,Bay Shore Blvd,Right,Industrial St,Salinas Ave,7:00 AM,8:30 AM,33630000,33221000
RT.127WKND.pdf,BEACH ROUTE RT#27,,Saturday,,2,Arelious Walker Dr,Right,Carroll Ave,Gilman Ave,7:00 AM,8:30 AM,33145000,33221000
RT.127WKND.pdf,BEACH ROUTE RT#27,,Saturday,,2,Great Hwy,both,Lincoln Way,Skyline Blvd,5:00 AM,7:00 AM,27942000,33221000
RT.127WKND.pdf,BEACH ROUTE RT#27,,Saturday,,2,Sloat Blvd,both,Great Hwy,Skyline Blvd,5:00 AM,7:00 AM,23496000,33221000
RT.127WKND.pdf,BEACH ROUTE RT#27,,Saturday,,3,Giants Dr,Right,Gilman Ave,Jamestown Ave,7:00 AM,8:30 AM,20097000,
RT.127WKND.pdf,BEACH ROUTE RT#27,,Saturday,,4,Ingerson Ave,Right,Giants Dr,03rd St,7:00 AM,8:30 AM,20011000,20473000
RT.127WKND.pdf,BEACH ROUTE RT#27,,Saturday,,5,Gilman Ave,Right,03rd St,Hunters Point Expy,7:00 AM,8:30 AM,20472000,
RT.127WKND.pdf,BEACH ROUTE RT#27,,Saturday,,6,Hunters Point Expy,Right,Donahue St,Jamestown Ave,7:00 AM,8:30 AM,,
RT.127WKND.pdf,BEACH ROUTE RT#27,,Saturday,,7,Jamestown Ave,Right,Hunters Point Expy,03rd St,7:00 AM,8:30 AM,,
RT.127WKND.pdf,BEACH ROUTE RT#27,,Saturday,,8,Harney Way,Right,Jamestown Ave,Alana Way,7:00 AM,8:30 AM,20259000,
RT.127WKND.pdf,BEACH ROUTE RT#27,,Saturday,,9,Alana Way,Right,Harney Way,-End-,7:00 AM,8:30 AM,20257000,
RT.131   NORTH TOW AWAY.pdf,NORTH OF MARKET TOW AWAY RT #31,B,Monday,,1,Sansome Street,Right,Bush Street,Broadway,3:00 PM,6:00 PM,24679000,30039000
RT.131   NORTH TOW AWAY.pdf,NORTH OF MARKET TOW AWAY RT #31,B,Monday,,2,Broadway,Right,Sansome Street,Battery Street,3:00 PM,6:00 PM,30039000,30765000
RT.131   NORTH TOW AWAY.pdf,NORTH OF MARKET TOW AWAY RT #31,B,Monday,,3,Sansome Street,Right,Washington Street,California Street,3:00 PM,6:00 PM,24711000,24685000
RT.131   NORTH TOW AWAY.pdf,NORTH OF MARKET TOW AWAY RT #31,B,Monday,,4,California Street,Right,Sansome Street,Davis Street,3:00 PM,6:00 PM,24685000,24568000
RT.131   NORTH TOW AWAY.pdf,NORTH OF MARKET TOW AWAY RT #31,B,Monday,,5,Davis Street,Right,California Street,Pine Street,3:00 PM,6:00 PM,24568000,
RT.131   NORTH TOW AWAY.pdf,NORTH OF MARKET TOW AWAY RT #31,B,Monday,,6,Pine Street,Right,Davis Street,Jones Street,3:00 PM,6:00 PM,,
RT.131   NORTH TOW AWAY.pdf,NORTH OF MARKET TOW AWAY RT #31,B,Monday,,7,Pine Street,Left,Sansome Street,Gough Street,3:00 PM,6:00 PM,24686000,26507000
RT.131   NORTH TOW AWAY.pdf,NORTH OF MARKET TOW AWAY RT #31,B,Monday,,8,Bush Street,Right,Stockton Street,Market Street,4:00 PM,6:00 PM,24911000,30731000
RT.131   NORTH TOW AWAY.pdf,NORTH OF MARKET TOW AWAY RT #31,B,Monday,,9,Market Street,Right,Bush Street,Sutter Street,4:00 PM,6:00 PM,30731000,30733000
RT.131   NORTH TOW AWAY.pdf,NORTH OF MARKET TOW AWAY RT #31,B,Monday,,10,Sutter Street,Right,Market Street,Gough Street,4:00 PM,6:00 PM,30733000,26502000
RT.131   NORTH TOW AWAY.pdf,NORTH OF MARKET TOW AWAY RT #31,B,Monday,,11,Post Street,Left,Stockton Street,Kearny Street,4:00 PM,6:00 PM,24908000,24644000
RT.131   NORTH TOW AWAY.pdf,NORTH OF MARKET TOW AWAY RT #31,B,Monday,,12,Kearny Street,Left,Post Street,Sutter Street,4:00 PM,6:00 PM,24644000,24720000
RT.131   NORTH TOW AWAY.pdf,NORTH OF MARKET TOW AWAY RT #31,B,Monday,,13,Sutter Street,Left,Kearny Street,Mason Street,4:00 PM,6:00 PM,24720000,24920000
RT.131   NORTH TOW AWAY.pdf,NORTH OF MARKET TOW AWAY RT #31,B,Monday,,14,Geary Street,Right,Mason Street,Van Ness Avenue,4:00 PM,6:00 PM,24917000,25197000
RT.131   NORTH TOW AWAY.pdf,NORTH OF MARKET TOW AWAY RT #31,B,Monday,,15,Geary Boulevard,Right,Van Ness Avenue,Gough Street,4:00 PM,6:00 PM,25197000,26494000
RT.131   NORTH TOW AWAY.pdf,NORTH OF MARKET TOW AWAY RT #31,B,Monday,,16,Geary Street,Left,Mason Street,Van Ness Avenue,4:00 PM,6:00 PM,24917000,25197000
RT.131   NORTH TOW AWAY.pdf,NORTH OF MARKET TOW AWAY RT #31,B,Monday,,17,Geary Boulevard,Left,Van Ness Avenue,Gough Street,4:00 PM,6:00 PM,25197000,26494000
RT.131   NORTH TOW AWAY.pdf,NORTH OF MARKET TOW AWAY RT #31,B,Monday,,18,Franklin Street,Right,Fulton Street,Post Street,4:00 PM,6:00 PM,24472000,25216000
RT.131   NORTH TOW AWAY.pdf,NORTH OF MARKET TOW AWAY RT #31,B,Monday,,19,McAllister Street,Right,Van Ness Avenue,Franklin Street,4:00 PM,6:00 PM,24466000,24467000
RT.131   NORTH TOW AWAY.pdf,NORTH OF MARKET TOW AWAY RT #31,B,Monday,,20,Franklin Street,Left,Fulton Street,Sacramento Street,4:00 PM,6:00 PM,24472000,26537000
RT.132   SOUTH TOW AWAY.pdf,SOUTH OF MARKET TOW AWAY RT #32,,Monday,,1,6th St,Right,Brannan St,Mission St,,,23890000,24293000
RT.132   SOUTH TOW AWAY.pdf,SOUTH OF MARKET TOW AWAY RT #32,,Monday,,2,Market St,Right,6th St,Steuart St,,,,
RT.132   SOUTH TOW AWAY.pdf,SOUTH OF MARKET TOW AWAY RT #32,,Monday,,3,Market St,Right,Steuart St,6th St,,,30725000,
RT.132   SOUTH TOW AWAY.pdf,SOUTH OF MARKET TOW AWAY RT #32,,Monday,,4,Mission St,Right,5th St,Steuart St,,,24634000,24552000
RT.132   SOUTH TOW AWAY.pdf,SOUTH OF MARKET TOW AWAY RT #32,,Monday,,5,Mission St,Right,Steuart St,Mint St,,,24552000,24886000
RT.132   SOUTH TOW AWAY.pdf,SOUTH OF MARKET TOW AWAY RT #32,,Monday,,6,4th St,Right,Mission St,Folsom St,,,24632000,23938000
RT.132   SOUTH TOW AWAY.pdf,SOUTH OF MARKET TOW AWAY RT #32,,Monday,,7,6th St,Right,Mission St,Brannan St,,,24293000,23890000
RT.132   SOUTH TOW AWAY.pdf,SOUTH OF MARKET TOW AWAY RT #32,,Monday,,8,9th St,Right,Harrison St,Market St,,,24209000,30745000
RT.132   SOUTH TOW AWAY.pdf,SOUTH OF MARKET TOW AWAY RT #32,,Monday,,9,9th St,Left,Howard St,Market St,,,24305000,30745000
RT.132   SOUTH TOW AWAY.pdf,SOUTH OF MARKET TOW AWAY RT #32,,Monday,,10,Market St,Right,Golden Gate Ave,Octavia St,,,,
RT.132   SOUTH TOW AWAY.pdf,SOUTH OF MARKET TOW AWAY RT #32,,Monday,,11,Market St,Right,Octavia St,6th St,,,30756000,
RT.132   SOUTH TOW AWAY.pdf,SOUTH OF MARKET TOW AWAY RT #32,,Monday,,12,South Van Ness Ave,Right,13th St,19th St,,,24241000,24129000
RT.132   SOUTH TOW AWAY.pdf,SOUTH OF MARKET TOW AWAY RT #32,,Monday,,13,18th St,Right,Treat Ave,Sanchez St,,,24043000,25720000
RT.132   SOUTH TOW AWAY.pdf,SOUTH OF MARKET TOW AWAY RT #32,,Monday,,14,Duboce Ave,Right,Church St,Market St,,,25884000,30758000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,1,Otis St,Left,South Van Ness Ave,Duboce Ave,4:00:00 AM,6:00:00 AM,,
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,1,Mission St,Right,Duboce Ave,The Embarcadero,2:00:00 AM,6:00:00 AM,,
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,1,Market St,Right,Van Ness Ave,Steuart St,5:00:00 AM,7:00:00 AM,30748000,21486000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,1,Mission St,Right,Crescent Ave,Highland Ave,5:00:00 AM,7:00:00 AM,21820000,21486000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,1,King St,Right,5th St,The Embarcadero,1:00:00 AM,6:00:00 AM,23819000,21486000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,1,Market St,Right,Van Ness Ave,Castro St,2:00:00 AM,6:00:00 AM,30748000,21486000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,1,Mission St,Right,Cesar Chavez St,Brook St,5:00:00 AM,7:00:00 AM,21304000,21486000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,1,Mission St,Right,14th St,16th St,4:00:00 AM,6:00:00 AM,24372000,21486000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,1,Mission St,Right,Trumbull St,Geneva Ave,5:00:00 AM,7:00:00 AM,21703000,21486000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,2,Mission St,Right,Highland Ave,College Ave,5:00:00 AM,7:00:00 AM,21829000,21304000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,2,Market St,Right,Castro St,Van Ness Ave,2:00:00 AM,6:00:00 AM,,
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,2,Mission St,Left,Duboce Ave,South Van Ness Ave,4:00:00 AM,6:00:00 AM,,
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,2,Mission St,Right,The Embarcadero,South Van Ness Ave,2:00:00 AM,6:00:00 AM,24550000,21304000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,2,The Embarcadero,Right,King St,North Point St,1:00:00 AM,6:00:00 AM,,
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,2,Geneva Ave,Right,Mission St,Paris St,5:00:00 AM,7:00:00 AM,21486000,21304000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,2,Mission St,Right,Santa Marina St,Cesar Chavez St,5:00:00 AM,7:00:00 AM,21264000,21304000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,2,Market St,Right,Steuart St,Van Ness Ave,5:00:00 AM,7:00:00 AM,30725000,21304000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,2,16th St,Right,Mission St,Valencia St,4:00:00 AM,6:00:00 AM,24170000,21304000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,3,Geneva Ave,Right,Paris St,Mission St,5:00:00 AM,7:00:00 AM,21444000,21486000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,3,The Embarcadero,Right,North Point St,King St,1:00:00 AM,6:00:00 AM,,
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,3,Otis St,Right,South Van Ness Ave,Duboce Ave,4:00:00 AM,6:00:00 AM,,
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,3,16th St,Right,Valencia St,South Van Ness Ave,4:00:00 AM,6:00:00 AM,24183000,21486000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,4,Mission St,Right,Geneva Ave,Huron Ave,5:00:00 AM,7:00:00 AM,21486000,23819000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,4,King St,Right,The Embarcadero,5th St,1:00:00 AM,6:00:00 AM,23592000,23819000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,4,16th St,Right,South Van Ness Ave,Mission St,4:00:00 AM,6:00:00 AM,24142000,23819000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,5,Mission St,Right,Huron Ave,Trumbull St,5:00:00 AM,7:00:00 AM,21584000,21304000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,5,Mission St,Right,16th St,Cesar Chavez St,4:00:00 AM,6:00:00 AM,24170000,21304000
RT.133   HOLIDAY 1.pdf,HOLIDAY - 1 RT #33,,,,6,Mission St,Right,Cesar Chavez St,14th St,4:00:00 AM,6:00:00 AM,21304000,24372000
RT.134   HOLIDAY 2.pdf,HOLIDAY - 2 RT #34,,Friday,,1,Jones Street,Right,Geary Street,Market Street,6:00 AM,8:00 AM,24960000,30741000
RT.134   HOLIDAY 2.pdf,HOLIDAY - 2 RT #34,,Monday,,1,Jones Street,Right,Geary Street,Market Street,6:00 AM,8:00 AM,24960000,30741000
RT.134   HOLIDAY 2.pdf,HOLIDAY - 2 RT #34,,Saturday,,1,Jones Street,Right,Geary Street,Market Street,6:00 AM,8:00 AM,24960000,30741000
RT.134   HOLIDAY 2.pdf,HOLIDAY - 2 RT #34,,Sunday,,1,Ellis Street,Right,Polk Street,Jones Street,6:00 AM,8:00 AM,25178000,24936000
RT.134   HOLIDAY 2.pdf,HOLIDAY - 2 RT #34,,Thursday,,1,Ellis Street,Right,Polk Street,Jones Street,6:00 AM,8:00 AM,25178000,24936000
RT.134   HOLIDAY 2.pdf,HOLIDAY - 2 RT #34,,Tuesday,,1,Ellis Street,Right,Polk Street,Jones Street,6:00 AM,8:00 AM,25178000,24936000
RT.134   HOLIDAY 2.pdf,HOLIDAY - 2 RT #34,,Wednesday,,1,Jones Street,Right,Geary Street,Market Street,6:00 AM,8:00 AM,24960000,30741000
RT.134   HOLIDAY 2.pdf,HOLIDAY - 2 RT #34,,,,1,3rd Street,Right,Cesar Chavez Street,Key Avenue,2:00 AM,6:00 AM,23535000,20466000
RT.134   HOLIDAY 2.pdf,HOLIDAY - 2 RT #34,,,,2,3rd Street,Right,Paul Avenue,Cesar Chavez Street,2:00 AM,6:00 AM,,
RT.134   HOLIDAY 2.pdf,HOLIDAY - 2 RT #34,,,,3,3rd Street,Right,Berry Street,Market Street,2:00 AM,6:00 AM,23796000,30738000
RT.134   HOLIDAY 2.pdf,HOLIDAY - 2 RT #34,,,,4,3rd Street,Left,King Street,Market Street,2:00 AM,6:00 AM,23799000,30738000
RT.134   HOLIDAY 2.pdf,HOLIDAY - 2 RT #34,,,,5,Kearny Street,Left,Market Street,Columbus Avenue,2:00 AM,6:00 AM,,
RT.134   HOLIDAY 2.pdf,HOLIDAY - 2 RT #34,,,,6,Kearny Street,Right,Market Street,Columbus Avenue,2:00 AM,6:00 AM,,
RT.134   HOLIDAY 2.pdf,HOLIDAY - 2 RT #34,,,,7,Stockton Street,Right,Broadway,Sacramento Street,2:00 AM,6:00 AM,25057000,24996000
RT.134   HOLIDAY 2.pdf,HOLIDAY - 2 RT #34,,,,8,Stockton Street,Right,Sacramento Street,Broadway,2:00 AM,6:00 AM,24996000,25057000
RT.134   HOLIDAY 2.pdf,HOLIDAY - 2 RT #34,,,,9,Grant Avenue,Right,Broadway,Sacramento Street,2:00 AM,6:00 AM,25060000,24749000
RT.134   HOLIDAY 2.pdf,HOLIDAY - 2 RT #34,,,,10,Grant Avenue,Right,Sacramento Street,Broadway,2:00 AM,6:00 AM,24749000,25060000
RT.134   HOLIDAY 2.pdf,HOLIDAY - 2 RT #34,,,,11,Broadway,Right,Montgomery Street,The Embarcadero,4:00 AM,6:00 AM,24768000,24570000
RT.134   HOLIDAY 2.pdf,HOLIDAY - 2 RT #34,,,,12,Jefferson Street,Right,Powell Street,Hyde Street,4:00 AM,6:00 AM,25484000,25600000
RT.135   Night Shift Uncontrolled -A.pdf,INDUSTRIAL NIGHT ROUTE,,,,10,Harrison St,both,13th St,20th St,23:00,07:00,24228000,24035000
RT.135   Night Shift Uncontrolled -A.pdf,INDUSTRIAL NIGHT ROUTE,,,,11,Trainor St,both,13th St,14th St,23:00,07:00,33029000,24337000
RT.135   Night Shift Uncontrolled -A.pdf,INDUSTRIAL NIGHT ROUTE,,,,12,14th St,both,Harrison St,Folsom St,23:00,07:00,33033000,24336000
RT.135   Night Shift Uncontrolled -A.pdf,INDUSTRIAL NIGHT ROUTE,,,,13,15th St,both,Harrison St,South Van Ness Ave,23:00,07:00,24224000,24341000
RT.135   Night Shift Uncontrolled -A.pdf,INDUSTRIAL NIGHT ROUTE,,,,14,Treat Ave,both,Harrison St,Mistral St,23:00,07:00,24055000,24041000
RT.135   Night Shift Uncontrolled -A.pdf,INDUSTRIAL NIGHT ROUTE,,,,15,Mistral St,both,Treat Ave,Harrison St,23:00,07:00,24041000,24037000
RT.135   Night Shift Uncontrolled -A.pdf,INDUSTRIAL NIGHT ROUTE,,,,16,18th St,both,Harrison St,Folsom St,23:00,07:00,24051000,24126000
RT.135   Night Shift Uncontrolled -A.pdf,INDUSTRIAL NIGHT ROUTE,,,,17,19th St,both,Harrison St,Shotwell St,23:00,07:00,24039000,24125000
RT.135   Night Shift Uncontrolled -A.pdf,INDUSTRIAL NIGHT ROUTE,,,,44,De Haro St,both,16th St,Mariposa St,23:00,07:00,23754000,23752000
RT.135   Night Shift Uncontrolled -A.pdf,INDUSTRIAL NIGHT ROUTE,,,,45,De Haro St,both,Mariposa St,Division St,23:00,07:00,23752000,23867000
RT.135   Night Shift Uncontrolled -A.pdf,INDUSTRIAL NIGHT ROUTE,,,,46,25th St,both,Illinois St,Texas St,23:00,07:00,23548000,23627000
RT.135   Night Shift Uncontrolled -A.pdf,INDUSTRIAL NIGHT ROUTE,,,,47,Iowa St,both,South End,22nd St,23:00,07:00,,
RT.135   Night Shift Uncontrolled -A.pdf,INDUSTRIAL NIGHT ROUTE,,,,48,26th St,both,3rd St,Indiana St,23:00,07:00,23536000,23608000
RT.135   Night Shift Uncontrolled -A.pdf,INDUSTRIAL NIGHT ROUTE,,,,49,Marin St,both,Evans Ave,East End,23:00,07:00,20712000,
RT.135   Night Shift Uncontrolled -A.pdf,INDUSTRIAL NIGHT ROUTE,,,,50,Army St,both,Pennsylvania Ave,Indiana St,23:00,07:00,23611000,20708000
RT.135   Night Shift Uncontrolled -A.pdf,INDUSTRIAL NIGHT ROUTE,,,,51,Pennsylvania Ave,both,Army St,25th St,23:00,07:00,23611000,23613000
RT.136    Night Shift Uncontrolled -B.pdf,NIGHT UNCONTROLLED B RT #36,B,Monday,,1,Alemany Boulevard,Center,Bayshore Boulevard,Putnam Street,11:00 PM,7:00 AM,,
RT.136    Night Shift Uncontrolled -B.pdf,NIGHT UNCONTROLLED B RT #36,B,Monday,,2,Alemany Boulevard,Center,Putnam Street,Bayshore Boulevard,11:00 PM,7:00 AM,,
RT.136    Night Shift Uncontrolled -B.pdf,NIGHT UNCONTROLLED B RT #36,B,Monday,,3,Alemany Boulevard,Center,Putnam Street,Geneva Avenue,11:00 PM,7:00 AM,,
RT.136    Night Shift Uncontrolled -B.pdf,NIGHT UNCONTROLLED B RT #36,B,Monday,,4,Geneva Avenue,Center,Alemany Boulevard,Ocean Avenue,11:00 PM,7:00 AM,22052000,22192000
RT.136    Night Shift Uncontrolled -B.pdf,NIGHT UNCONTROLLED B RT #36,B,Monday,,5,Geneva Avenue,Center,Ocean Avenue,Santos Street,11:00 PM,7:00 AM,22192000,20421000
RT.136    Night Shift Uncontrolled -B.pdf,NIGHT UNCONTROLLED B RT #36,B,Monday,,6,Geneva Avenue,Center,Santos Street,Alemany Boulevard,11:00 PM,7:00 AM,20421000,22052000
RT.136    Night Shift Uncontrolled -B.pdf,NIGHT UNCONTROLLED B RT #36,B,Monday,,7,Brotherhood Way,Center,Alemany Boulevard,Lake Merced Boulevard,11:00 PM,7:00 AM,33434000,33540000
RT.136    Night Shift Uncontrolled -B.pdf,NIGHT UNCONTROLLED B RT #36,B,Monday,,8,Alemany Boulevard,Center,Junipero Serra Boulevard,San Jose Avenue,11:00 PM,7:00 AM,33467000,22460000
RT.136    Night Shift Uncontrolled -B.pdf,NIGHT UNCONTROLLED B RT #36,B,Monday,,9,Alemany Boulevard,Center,Crystal Street,Junipero Serra Boulevard,11:00 PM,7:00 AM,,
RT.136    Night Shift Uncontrolled -B.pdf,NIGHT UNCONTROLLED B RT #36,B,Monday,,10,San Jose Avenue,Center,Randall Street,Theresa Street,12:00 AM,7:00 AM,21838000,21810000
RT.136    Night Shift Uncontrolled -B.pdf,NIGHT UNCONTROLLED B RT #36,B,Monday,,11,San Jose Avenue,Center,Theresa Street,Randall Street,12:00 AM,7:00 AM,21810000,21838000
RT.136    Night Shift Uncontrolled -B.pdf,NIGHT UNCONTROLLED B RT #36,B,Monday,,12,San Jose Avenue,Right,San Jose Avenue Off Ramp,Cotter Street,12:00 AM,7:00 AM,33425000,21811000
RT.136    Night Shift Uncontrolled -B.pdf,NIGHT UNCONTROLLED B RT #36,B,Monday,,13,San Jose Avenue,both,Rousseau Street,Brook Street,12:00 AM,7:00 AM,21862000,21840000
RT.136    Night Shift Uncontrolled -B.pdf,NIGHT UNCONTROLLED B RT #36,B,Monday,,14,3rd Street,Center,Jamestown Avenue,Burke Avenue,1:00 AM,7:00 AM,20460000,20234000
RT.136    Night Shift Uncontrolled -B.pdf,NIGHT UNCONTROLLED B RT #36,B,Monday,,15,Burke Avenue,Right,3rd Street,End,1:00 AM,7:00 AM,20234000,
RT.136    Night Shift Uncontrolled -B.pdf,NIGHT UNCONTROLLED B RT #36,B,Monday,,16,Burke Avenue,Right,End,3rd Street,1:00 AM,7:00 AM,,
