SOURCE_FILE,ROUTE_BOOK,ZONE,DAY_OF_WEEK,STEP_NUMBER,STREET_NAME,SIDE,FROM_STREET,TO_STREET,SEGMENT_CNN,LNG,LAT,GEOJSON
RT.125WKND (104w).pdf,RT #25,,Saturday,3,Turk St,Right,Taylor St,Van Ness Ave,12716000,-122.409845469,37.783317486,"{""coordinates"":[[-1.224089521589396e+02,3.778328785294887e+01],[-1.224092517267208e+02,3.778340744358005e+01],[-1.224107648272765e+02,3.778321431279593e+01]],""type"":""LineString""}"
RT.125WKND (104w).pdf,RT #25,,Saturday,3,Turk St,Right,Taylor St,Van Ness Ave,12717000,-122.411588288,37.783109199,"{""coordinates"":[[-1.224107648272765e+02,3.778321431279593e+01],[-1.224124117463699e+02,3.778300407859631e+01]],""type"":""LineString""}"
RT.125WKND (104w).pdf,RT #25,,Saturday,3,Turk St,Right,Taylor St,Van Ness Ave,12718000,-122.413232757,37.782899265,"{""coordinates"":[[-1.224124117463699e+02,3.778300407859631e+01],[-1.224140537645693e+02,3.778279444603503e+01]],""type"":""LineString""}"
RT.125WKND (104w).pdf,RT #25,,Saturday,3,Turk St,Right,Taylor St,Van Ness Ave,12719000,-122.41487382,37.782689742,"{""coordinates"":[[-1.224140537645693e+02,3.778279444603503e+01],[-1.224156938721093e+02,3.778258503328092e+01]],""type"":""LineString""}"
RT.125WKND (104w).pdf,RT #25,,Saturday,3,Turk St,Right,Taylor St,Van Ness Ave,12720000,-122.416338434,37.782502727,"{""coordinates"":[[-1.224156938721093e+02,3.778258503328092e+01],[-1.224169829952618e+02,3.778242041774057e+01]],""type"":""LineString""}"
RT.125WKND (104w).pdf,RT #25,,Saturday,3,Turk St,Right,Taylor St,Van Ness Ave,12721000,-122.417160938,37.782399681,"{""coordinates"":[[-1.224169829952618e+02,3.778242041774057e+01],[-1.224173388803952e+02,3.778237894337742e+01]],""type"":""LineString""}"
RT.125WKND (104w).pdf,RT #25,,Saturday,3,Turk St,Right,Taylor St,Van Ness Ave,12722000,-122.418166078,37.78227411,"{""coordinates"":[[-1.224173388803952e+02,3.778237894337742e+01],[-1.224189932735250e+02,3.778216927011558e+01]],""type"":""LineString""}"
RT.125WKND (104w).pdf,RT #25,,Saturday,3,Turk St,Right,Taylor St,Van Ness Ave,12723000,-122.419815763,37.782065021,"{""coordinates"":[[-1.224189932735250e+02,3.778216927011558e+01],[-1.224206382498925e+02,3.778196076599149e+01]],""type"":""LineString""}"
RT.125WKND (104w).pdf,RT #25,,Saturday,3,Turk St,Right,Taylor St,Van Ness Ave,12724000,-122.421462449,37.781856288,"{""coordinates"":[[-1.224206382498925e+02,3.778196076599149e+01],[-1.224222866463297e+02,3.778175180448587e+01]],""type"":""LineString""}"
RT.126   CITYWIDE  SOMA BUSINESS.pdf,BUSINESS AREA RT #26,,Friday,1,10th St,Right,Market St,Folsom St,480000,-122.417208657,37.776308334,"{""coordinates"":[[-1.224175014626607e+02,3.777654089365600e+01],[-1.224169158525611e+02,3.777607577454052e+01]],""type"":""LineString""}"
RT.126   CITYWIDE  SOMA BUSINESS.pdf,BUSINESS AREA RT #26,,Friday,1,10th St,Right,Market St,Folsom St,481000,-122.416720494,37.77591996,"{""coordinates"":[[-1.224169158525611e+02,3.777607577454052e+01],[-1.224165251359241e+02,3.777576414459961e+01]],""type"":""LineString""}"
RT.126   CITYWIDE  SOMA BUSINESS.pdf,BUSINESS AREA RT #26,,Friday,1,10th St,Right,Market St,Folsom St,482000,-122.416484202,37.775731496,"{""coordinates"":[[-1.224165251359241e+02,3.777576414459961e+01],[-1.224164432678141e+02,3.777569884677937e+01]],""type"":""LineString""}"
RT.126   CITYWIDE  SOMA BUSINESS.pdf,BUSINESS AREA RT #26,,Friday,1,10th St,Right,Market St,Folsom St,483000,-122.416175723,37.775485454,"{""coordinates"":[[-1.224164432678141e+02,3.777569884677937e+01],[-1.224159081789946e+02,3.777527206024539e+01]],""type"":""LineString""}"
RT.126   CITYWIDE  SOMA BUSINESS.pdf,BUSINESS AREA RT #26,,Friday,1,10th St,Right,Market St,Folsom St,484000,-122.415639893,37.775058073,"{""coordinates"":[[-1.224159081789946e+02,3.777527206024539e+01],[-1.224153716090319e+02,3.777484408508198e+01]],""type"":""LineString""}"
RT.126   CITYWIDE  SOMA BUSINESS.pdf,BUSINESS AREA RT #26,,Friday,1,10th St,Right,Market St,Folsom St,485000,-122.415140676,37.774659888,"{""coordinates"":[[-1.224153716090319e+02,3.777484408508198e+01],[-1.224149097442264e+02,3.777447569013163e+01]],""type"":""LineString""}"
RT.126   CITYWIDE  SOMA BUSINESS.pdf,BUSINESS AREA RT #26,,Friday,1,10th St,Right,Market St,Folsom St,486000,-122.414638716,37.774259509,"{""coordinates"":[[-1.224149097442264e+02,3.777447569013163e+01],[-1.224143676899953e+02,3.777404332777594e+01]],""type"":""LineString""}"
RT.126   CITYWIDE  SOMA BUSINESS.pdf,BUSINESS AREA RT #26,,Friday,1,10th St,Right,Market St,Folsom St,487000,-122.413595952,37.773427746,"{""coordinates"":[[-1.224143676899953e+02,3.777404332777594e+01],[-1.224128242264888e+02,3.777281216007916e+01]],""type"":""LineString""}"
RT.126   CITYWIDE  SOMA BUSINESS.pdf,BUSINESS AREA RT #26,,Friday,1,10th St,Right,Market St,Folsom St,488000,-122.412360715,37.772442421,"{""coordinates"":[[-1.224128242264888e+02,3.777281216007916e+01],[-1.224118972078381e+02,3.777207267978651e+01]],""type"":""LineString""}"
RT.126   CITYWIDE  SOMA BUSINESS.pdf,BUSINESS AREA RT #26,,Friday,2,South Van Ness Ave,Right,Market St,Howard St,12015101,-122.418882196,37.774110999,"{""coordinates"":[[-1.224192556060787e+02,3.777514707418066e+01],[-1.224191666921047e+02,3.777503853446441e+01],[-1.224186125142684e+02,3.777326353782450e+01],[-1.224186182163474e+02,3.777305345414734e+01]],""type"":""LineString""}"
RT.126   CITYWIDE  SOMA BUSINESS.pdf,BUSINESS AREA RT #26,,Friday,2,South Van Ness Ave,Right,Market St,Howard St,12015201,-122.41900568,37.774087475,"{""coordinates"":[[-1.224192556060787e+02,3.777514707418066e+01],[-1.224192800254955e+02,3.777494484900873e+01],[-1.224187299178818e+02,3.777318289389684e+01],[-1.224186182163474e+02,3.777305345414734e+01]],""type"":""LineString""}"
RT.126   CITYWIDE  SOMA BUSINESS.pdf,BUSINESS AREA RT #26,,Friday,2,South Van Ness Ave,Right,Market St,Howard St,12016101,-122.418420773,37.772647849,"{""coordinates"":[[-1.224186182163474e+02,3.777305345414734e+01],[-1.224184743402327e+02,3.777287473844988e+01],[-1.224183110753390e+02,3.777234417295114e+01],[-1.224183520329207e+02,3.777222218002385e+01]],""type"":""LineString""}"
RT.126   CITYWIDE  SOMA BUSINESS.pdf,BUSINESS AREA RT #26,,Friday,2,South Van Ness Ave,Right,Market St,Howard St,12016201,-122.418546132,37.772621043,"{""coordinates"":[[-1.224186182163474e+02,3.777305345414734e+01],[-1.224186082496291e+02,3.777273090660507e+01],[-1.224184693225058e+02,3.777232293344130e+01],[-1.224183520329207e+02,3.777222218002385e+01]],""type"":""LineString""}"
RT.126   CITYWIDE  SOMA BUSINESS.pdf,BUSINESS AREA RT #26,,Friday,2,South Van Ness Ave,Right,Market St,Howard St,12017101,-122.417974874,37.771323902,"{""coordinates"":[[-1.224183520329207e+02,3.777222218002385e+01],[-1.224182261655572e+02,3.777213090088669e+01],[-1.224178313868878e+02,3.777081088074095e+01],[-1.224177588057861e+02,3.777068574781021e+01],[-1.224176528317133e+02,3.777052407297124e+01],[-1.224176094434379e+02,3.777040741773413e+01]],""type"":""LineString""}"
RT.126   CITYWIDE  SOMA BUSINESS.pdf,BUSINESS AREA RT #26,,Friday,2,South Van Ness Ave,Right,Market St,Howard St,12017201,-122.418228539,37.771550319,"{""coordinates"":[[-1.224183520329207e+02,3.777222218002385e+01],[-1.224183989303650e+02,3.777210242366459e+01],[-1.224180289198992e+02,3.777087647028176e+01]],""type"":""LineString""}"
RT.126   CITYWIDE  SOMA BUSINESS.pdf,BUSINESS AREA RT #26,,Friday,2,South Van Ness Ave,Right,Market St,Howard St,12017202,-122.417871448,37.770597806,"{""coordinates"":[[-1.224180289198992e+02,3.777087647028176e+01],[-1.224179953409035e+02,3.777076521248051e+01],[-1.224179146832407e+02,3.777062615566237e+01],[-1.224177937259429e+02,3.777043532249655e+01],[-1.224176094434379e+02,3.777040741773413e+01]],""type"":""LineString""}"
